OP_UNIQUE_CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,SERVICE_CLASS,REV_ACRFT_DEP_PERF_510,REV_PAX_ENP_110
SY,Sun Country Airlines d/b/a MN Airlines,11259,V,4,266
SY,Sun Country Airlines d/b/a MN Airlines,11267,V,4,295
SY,Sun Country Airlines d/b/a MN Airlines,11292,V,8,367
SY,Sun Country Airlines d/b/a MN Airlines,11423,V,8,668
SY,Sun Country Airlines d/b/a MN Airlines,11433,V,12,1306
SY,Sun Country Airlines d/b/a MN Airlines,11540,V,9,162
SY,Sun Country Airlines d/b/a MN Airlines,11697,V,7,388
SY,Sun Country Airlines d/b/a MN Airlines,14635,V,6,457
SY,Sun Country Airlines d/b/a MN Airlines,11203,V,6,505
SY,Sun Country Airlines d/b/a MN Airlines,11986,V,8,652
SY,Sun Country Airlines d/b/a MN Airlines,12003,V,3,194
SY,Sun Country Airlines d/b/a MN Airlines,11995,V,2,149
SY,Sun Country Airlines d/b/a MN Airlines,13230,V,2,189
SY,Sun Country Airlines d/b/a MN Airlines,10529,V,6,362
SY,Sun Country Airlines d/b/a MN Airlines,12173,V,3,492
SY,Sun Country Airlines d/b/a MN Airlines,12191,V,10,539
SY,Sun Country Airlines d/b/a MN Airlines,12339,V,39,3055
SY,Sun Country Airlines d/b/a MN Airlines,14262,V,1,178
SY,Sun Country Airlines d/b/a MN Airlines,12391,V,2,177
SY,Sun Country Airlines d/b/a MN Airlines,13682,V,6,565
SY,Sun Country Airlines d/b/a MN Airlines,12448,V,2,113
SY,Sun Country Airlines d/b/a MN Airlines,12451,V,8,454
SY,Sun Country Airlines d/b/a MN Airlines,13198,V,10,745
SY,Sun Country Airlines d/b/a MN Airlines,11067,V,4,72
SY,Sun Country Airlines d/b/a MN Airlines,12889,V,3,296
SY,Sun Country Airlines d/b/a MN Airlines,12992,V,5,307
SY,Sun Country Airlines d/b/a MN Airlines,12954,V,1,
SY,Sun Country Airlines d/b/a MN Airlines,14853,V,2,264
SY,Sun Country Airlines d/b/a MN Airlines,11905,V,1,62
SY,Sun Country Airlines d/b/a MN Airlines,10476,V,1,107
SY,Sun Country Airlines d/b/a MN Airlines,12892,V,6,236
SY,Sun Country Airlines d/b/a MN Airlines,14730,V,8,479
SY,Sun Country Airlines d/b/a MN Airlines,13077,V,1,95
SY,Sun Country Airlines d/b/a MN Airlines,13485,V,11,441
SY,Sun Country Airlines d/b/a MN Airlines,13244,V,7,565
SY,Sun Country Airlines d/b/a MN Airlines,13667,V,6,146
SY,Sun Country Airlines d/b/a MN Airlines,13303,V,9,231
SY,Sun Country Airlines d/b/a MN Airlines,13461,V,1,
SY,Sun Country Airlines d/b/a MN Airlines,13342,V,27,1266
SY,Sun Country Airlines d/b/a MN Airlines,10631,V,3,281
SY,Sun Country Airlines d/b/a MN Airlines,13487,V,208,6039
SY,Sun Country Airlines d/b/a MN Airlines,15842,V,2,
SY,Sun Country Airlines d/b/a MN Airlines,13256,V,4,287
SY,Sun Country Airlines d/b/a MN Airlines,10739,V,3,320
SY,Sun Country Airlines d/b/a MN Airlines,13367,V,2,158
SY,Sun Country Airlines d/b/a MN Airlines,14475,V,1,84
SY,Sun Country Airlines d/b/a MN Airlines,12129,V,3,177
SY,Sun Country Airlines d/b/a MN Airlines,14533,V,17,1155
SY,Sun Country Airlines d/b/a MN Airlines,11274,V,5,315
SY,Sun Country Airlines d/b/a MN Airlines,10693,V,4,223
SY,Sun Country Airlines d/b/a MN Airlines,13495,V,7,443
SY,Sun Country Airlines d/b/a MN Airlines,12878,V,2,38
SY,Sun Country Airlines d/b/a MN Airlines,12478,V,4,261
SY,Sun Country Airlines d/b/a MN Airlines,10185,V,10,83
SY,Sun Country Airlines d/b/a MN Airlines,11618,V,12,480
SY,Sun Country Airlines d/b/a MN Airlines,13931,V,6,341
SY,Sun Country Airlines d/b/a MN Airlines,15008,V,6,459
SY,Sun Country Airlines d/b/a MN Airlines,13796,V,1,54
SY,Sun Country Airlines d/b/a MN Airlines,15919,V,1,34
SY,Sun Country Airlines d/b/a MN Airlines,13851,V,8,395
SY,Sun Country Airlines d/b/a MN Airlines,13871,V,14,1104
SY,Sun Country Airlines d/b/a MN Airlines,13891,V,5,208
SY,Sun Country Airlines d/b/a MN Airlines,11953,V,4,233
SY,Sun Country Airlines d/b/a MN Airlines,13204,V,6,88
SY,Sun Country Airlines d/b/a MN Airlines,14108,V,6,448
SY,Sun Country Airlines d/b/a MN Airlines,14100,V,8,410
SY,Sun Country Airlines d/b/a MN Airlines,13203,V,5,364
SY,Sun Country Airlines d/b/a MN Airlines,14122,V,5,194
SY,Sun Country Airlines d/b/a MN Airlines,14057,V,4,175
SY,Sun Country Airlines d/b/a MN Airlines,14307,V,5,283
SY,Sun Country Airlines d/b/a MN Airlines,14492,V,4,292
SY,Sun Country Airlines d/b/a MN Airlines,14570,V,2,234
SY,Sun Country Airlines d/b/a MN Airlines,14524,V,4,153
SY,Sun Country Airlines d/b/a MN Airlines,14842,V,2,
SY,Sun Country Airlines d/b/a MN Airlines,14633,V,5,513
SY,Sun Country Airlines d/b/a MN Airlines,14576,V,1,
SY,Sun Country Airlines d/b/a MN Airlines,14512,V,6,366
SY,Sun Country Airlines d/b/a MN Airlines,10666,V,6,404
SY,Sun Country Airlines d/b/a MN Airlines,15016,V,10,726
SY,Sun Country Airlines d/b/a MN Airlines,14869,V,3,
SY,Sun Country Airlines d/b/a MN Airlines,14683,V,16,1252
SY,Sun Country Airlines d/b/a MN Airlines,11719,V,4,109
SY,Sun Country Airlines d/b/a MN Airlines,14679,V,2,
SY,Sun Country Airlines d/b/a MN Airlines,11980,V,4,346
SY,Sun Country Airlines d/b/a MN Airlines,13127,V,4,263
SY,Sun Country Airlines d/b/a MN Airlines,14843,V,1,
SY,Sun Country Airlines d/b/a MN Airlines,14747,V,6,428
SY,Sun Country Airlines d/b/a MN Airlines,13824,V,2,114
SY,Sun Country Airlines d/b/a MN Airlines,14814,V,2,75
SY,Sun Country Airlines d/b/a MN Airlines,11775,V,5,260
SY,Sun Country Airlines d/b/a MN Airlines,15304,V,7,933
SY,Sun Country Airlines d/b/a MN Airlines,11726,V,1,87
SY,Sun Country Airlines d/b/a MN Airlines,14761,V,9,591
SY,Sun Country Airlines d/b/a MN Airlines,15376,V,9,427
SY,Sun Country Airlines d/b/a MN Airlines,15370,V,3,213
SY,Sun Country Airlines d/b/a MN Airlines,12264,V,2,63
SY,Sun Country Airlines d/b/a MN Airlines,11278,V,4,303
SY,Sun Country Airlines d/b/a MN Airlines,14027,V,7,424
SY,Sun Country Airlines d/b/a MN Airlines,12197,V,3,295
SY,Sun Country Airlines d/b/a MN Airlines,12278,V,3,96
SY,Sun Country Airlines d/b/a MN Airlines,14960,V,5,119
SY,Sun Country Airlines d/b/a MN Airlines,10423,V,6,391
SY,Sun Country Airlines d/b/a MN Airlines,11982,V,6,252
SY,Sun Country Airlines d/b/a MN Airlines,11140,V,13,651
SY,Sun Country Airlines d/b/a MN Airlines,10194,V,1,82
SY,Sun Country Airlines d/b/a MN Airlines,11996,V,2,80
SY,Sun Country Airlines d/b/a MN Airlines,13736,V,2,113
SY,Sun Country Airlines d/b/a MN Airlines,13360,V,6,393
SY,Sun Country Airlines d/b/a MN Airlines,14288,V,1,95
SY,Sun Country Airlines d/b/a MN Airlines,13700,V,1,
SY,Sun Country Airlines d/b/a MN Airlines,14986,V,6,424
SY,Sun Country Airlines d/b/a MN Airlines,14685,V,5,271
SY,Sun Country Airlines d/b/a MN Airlines,14696,V,5,248
SY,Sun Country Airlines d/b/a MN Airlines,11884,V,6,404
SY,Sun Country Airlines d/b/a MN Airlines,14783,V,3,129
SY,Sun Country Airlines d/b/a MN Airlines,14112,V,26,3143
SY,Sun Country Airlines d/b/a MN Airlines,16218,V,2,
SY,Sun Country Airlines d/b/a MN Airlines,11337,V,5,353
SY,Sun Country Airlines d/b/a MN Airlines,10559,V,4,57
SY,Sun Country Airlines d/b/a MN Airlines,14952,V,2,132
SY,Sun Country Airlines d/b/a MN Airlines,13029,V,1,32
SY,Sun Country Airlines d/b/a MN Airlines,14802,V,2,130
SY,Sun Country Airlines d/b/a MN Airlines,16101,V,4,207
SY,Sun Country Airlines d/b/a MN Airlines,11003,V,5,335
SY,Sun Country Airlines d/b/a MN Airlines,15412,V,2,93
SY,Sun Country Airlines d/b/a MN Airlines,10141,V,3,272
SY,Sun Country Airlines d/b/a MN Airlines,14457,V,2,174
SY,Sun Country Airlines d/b/a MN Airlines,10676,V,1,57
SY,Sun Country Airlines d/b/a MN Airlines,13543,V,3,397
SY,Sun Country Airlines d/b/a MN Airlines,13791,V,1,89
SY,Sun Country Airlines d/b/a MN Airlines,14252,V,2,38
SY,Sun Country Airlines d/b/a MN Airlines,15057,V,6,344
SY,Sun Country Airlines d/b/a MN Airlines,10135,V,2,145
SY,Sun Country Airlines d/b/a MN Airlines,10590,V,245,27348
SY,Sun Country Airlines d/b/a MN Airlines,11603,V,4,221
SY,Sun Country Airlines d/b/a MN Airlines,11921,V,3,241
SY,Sun Country Airlines d/b/a MN Airlines,13296,V,1,
SY,Sun Country Airlines d/b/a MN Airlines,13264,V,2,116
SY,Sun Country Airlines d/b/a MN Airlines,14711,V,3,88
SY,Sun Country Airlines d/b/a MN Airlines,12134,V,2,54
SY,Sun Country Airlines d/b/a MN Airlines,10466,V,2,125
SY,Sun Country Airlines d/b/a MN Airlines,13184,V,4,324
SY,Sun Country Airlines d/b/a MN Airlines,11977,V,13,1000
SY,Sun Country Airlines d/b/a MN Airlines,11487,V,6,635
SY,Sun Country Airlines d/b/a MN Airlines,10562,V,2,178
SY,Sun Country Airlines d/b/a MN Airlines,13697,V,5,165
SY,Sun Country Airlines d/b/a MN Airlines,11789,V,2,302
SY,Sun Country Airlines d/b/a MN Airlines,11823,V,6,476
SY,Sun Country Airlines d/b/a MN Airlines,12187,V,2,
SY,Sun Country Airlines d/b/a MN Airlines,11252,V,7,540
SY,Sun Country Airlines d/b/a MN Airlines,11867,V,2,64
SY,Sun Country Airlines d/b/a MN Airlines,13577,V,6,507
SY,Sun Country Airlines d/b/a MN Airlines,10615,V,2,133
SY,Sun Country Airlines d/b/a MN Airlines,13087,V,2,
SY,Sun Country Airlines d/b/a MN Airlines,12206,V,6,441
SY,Sun Country Airlines d/b/a MN Airlines,12947,V,3,114
SY,Sun Country Airlines d/b/a MN Airlines,12343,V,4,338
SY,Sun Country Airlines d/b/a MN Airlines,10208,V,6,335
SY,Sun Country Airlines d/b/a MN Airlines,14706,V,2,208
SY,Sun Country Airlines d/b/a MN Airlines,11122,V,1,45
SY,Sun Country Airlines d/b/a MN Airlines,10980,V,4,351
SY,Sun Country Airlines d/b/a MN Airlines,11630,V,1,115
SY,Sun Country Airlines d/b/a MN Airlines,14109,V,1,
SY,Sun Country Airlines d/b/a MN Airlines,10627,V,5,383
SY,Sun Country Airlines d/b/a MN Airlines,10172,V,3,59
SY,Sun Country Airlines d/b/a MN Airlines,11471,V,6,523
SY,Sun Country Airlines d/b/a MN Airlines,11637,V,10,815
SY,Sun Country Airlines d/b/a MN Airlines,11721,V,8,652
SY,Sun Country Airlines d/b/a MN Airlines,11898,V,2,203
SY,Sun Country Airlines d/b/a MN Airlines,12898,V,2,163
SY,Sun Country Airlines d/b/a MN Airlines,11973,V,156,20501
SY,Sun Country Airlines d/b/a MN Airlines,13076,V,8,644
SY,Sun Country Airlines d/b/a MN Airlines,12884,V,6,190
SY,Sun Country Airlines d/b/a MN Airlines,13433,V,3,146
SY,Sun Country Airlines d/b/a MN Airlines,14303,V,1,56
SY,Sun Country Airlines d/b/a MN Airlines,13105,V,2,54
SY,Sun Country Airlines d/b/a MN Airlines,15154,V,1,111
SY,Sun Country Airlines d/b/a MN Airlines,14314,V,2,82
U7,USA Jet Airlines Inc.,10140,V,1,
U7,USA Jet Airlines Inc.,10279,V,6,0
U7,USA Jet Airlines Inc.,10599,V,1,
U7,USA Jet Airlines Inc.,15295,V,1,0
U7,USA Jet Airlines Inc.,11193,V,1,0
U7,USA Jet Airlines Inc.,11042,V,3,0
U7,USA Jet Airlines Inc.,11267,V,14,0
U7,USA Jet Airlines Inc.,11292,V,1,
U7,USA Jet Airlines Inc.,11433,V,1,
U7,USA Jet Airlines Inc.,11540,V,5,0
U7,USA Jet Airlines Inc.,11986,V,1,0
U7,USA Jet Airlines Inc.,11995,V,3,0
U7,USA Jet Airlines Inc.,13198,V,18,0
U7,USA Jet Airlines Inc.,12992,V,2,0
U7,USA Jet Airlines Inc.,14730,V,13,0
U7,USA Jet Airlines Inc.,13244,V,7,0
U7,USA Jet Airlines Inc.,13303,V,1,0
U7,USA Jet Airlines Inc.,13461,V,26,0
U7,USA Jet Airlines Inc.,13256,V,2,0
U7,USA Jet Airlines Inc.,13367,V,1,0
U7,USA Jet Airlines Inc.,15070,V,1,
U7,USA Jet Airlines Inc.,13495,V,1,0
U7,USA Jet Airlines Inc.,12878,V,1,0
U7,USA Jet Airlines Inc.,13344,V,2,0
U7,USA Jet Airlines Inc.,10731,V,1,
U7,USA Jet Airlines Inc.,13796,V,10,
U7,USA Jet Airlines Inc.,13851,V,1,
U7,USA Jet Airlines Inc.,11699,V,1,0
U7,USA Jet Airlines Inc.,14100,V,1,
U7,USA Jet Airlines Inc.,11376,V,1,0
U7,USA Jet Airlines Inc.,14492,V,1,0
U7,USA Jet Airlines Inc.,14512,V,1,0
U7,USA Jet Airlines Inc.,14869,V,5,
U7,USA Jet Airlines Inc.,12055,V,3,0
U7,USA Jet Airlines Inc.,11980,V,1,0
U7,USA Jet Airlines Inc.,14814,V,4,0
U7,USA Jet Airlines Inc.,11775,V,2,0
U7,USA Jet Airlines Inc.,13061,V,46,0
U7,USA Jet Airlines Inc.,14761,V,3,
U7,USA Jet Airlines Inc.,15376,V,1,0
U7,USA Jet Airlines Inc.,15370,V,1,
U7,USA Jet Airlines Inc.,12917,V,1,
U7,USA Jet Airlines Inc.,16091,V,138,0
U7,USA Jet Airlines Inc.,12278,V,4,0
U7,USA Jet Airlines Inc.,15167,V,2,
U7,USA Jet Airlines Inc.,11996,V,3,0
U7,USA Jet Airlines Inc.,14288,V,2,0
U7,USA Jet Airlines Inc.,16218,V,21,0
U7,USA Jet Airlines Inc.,14098,V,1,0
U7,USA Jet Airlines Inc.,10559,V,6,0
U7,USA Jet Airlines Inc.,13029,V,3,
U7,USA Jet Airlines Inc.,15043,V,3,0
U7,USA Jet Airlines Inc.,10141,V,3,0
U7,USA Jet Airlines Inc.,11789,V,1,
U7,USA Jet Airlines Inc.,11823,V,4,0
U7,USA Jet Airlines Inc.,10747,V,6,0
U7,USA Jet Airlines Inc.,13785,V,5,0
U7,USA Jet Airlines Inc.,14193,V,1,0
U7,USA Jet Airlines Inc.,11058,V,2,0
U7,USA Jet Airlines Inc.,12155,V,1,0
U7,USA Jet Airlines Inc.,11086,V,1,0
U7,USA Jet Airlines Inc.,10208,V,1,
U7,USA Jet Airlines Inc.,12265,V,2,0
U7,USA Jet Airlines Inc.,12598,V,7,0
U7,USA Jet Airlines Inc.,10980,V,4,0
U7,USA Jet Airlines Inc.,11308,V,1,
U7,USA Jet Airlines Inc.,11721,V,7,
U7,USA Jet Airlines Inc.,13105,V,1,0
UA,United Air Lines Inc.,10257,K,77,7672
UA,United Air Lines Inc.,10140,K,194,15911
UA,United Air Lines Inc.,10397,K,939,95628
UA,United Air Lines Inc.,10821,K,683,85877
UA,United Air Lines Inc.,10781,K,3,204
UA,United Air Lines Inc.,10620,K,129,13556
UA,United Air Lines Inc.,10599,K,1,0
UA,United Air Lines Inc.,10721,K,2758,295405
UA,United Air Lines Inc.,10792,K,84,6141
UA,United Air Lines Inc.,10800,K,148,12549
UA,United Air Lines Inc.,12323,K,1,0
UA,United Air Lines Inc.,10994,K,64,5002
UA,United Air Lines Inc.,11057,K,115,11587
UA,United Air Lines Inc.,15024,K,215,24241
UA,United Air Lines Inc.,13930,K,17836,2040121
UA,United Air Lines Inc.,11193,K,45,3782
UA,United Air Lines Inc.,11042,K,1579,157030
UA,United Air Lines Inc.,11109,K,76,5514
UA,United Air Lines Inc.,11066,K,199,21174
UA,United Air Lines Inc.,11298,K,1257,128434
UA,United Air Lines Inc.,12402,K,46,5666
UA,United Air Lines Inc.,11292,K,16541,2087821
UA,United Air Lines Inc.,11423,K,284,26685
UA,United Air Lines Inc.,11433,K,290,26857
UA,United Air Lines Inc.,11503,K,239,21650
UA,United Air Lines Inc.,11697,K,2154,272216
UA,United Air Lines Inc.,14635,K,1430,168316
UA,United Air Lines Inc.,11638,K,119,9144
UA,United Air Lines Inc.,11986,K,175,19119
UA,United Air Lines Inc.,12003,K,1,0
UA,United Air Lines Inc.,13230,K,1,0
UA,United Air Lines Inc.,10529,K,289,27337
UA,United Air Lines Inc.,12173,K,1298,273293
UA,United Air Lines Inc.,12266,K,18141,2192890
UA,United Air Lines Inc.,12191,K,2,0
UA,United Air Lines Inc.,12339,K,148,13554
UA,United Air Lines Inc.,14262,K,493,46735
UA,United Air Lines Inc.,12441,K,343,36196
UA,United Air Lines Inc.,12451,K,237,23206
UA,United Air Lines Inc.,13830,K,642,105242
UA,United Air Lines Inc.,13198,K,313,28225
UA,United Air Lines Inc.,12889,K,3141,399179
UA,United Air Lines Inc.,10732,K,84,12436
UA,United Air Lines Inc.,12892,K,6171,838582
UA,United Air Lines Inc.,13485,K,301,28361
UA,United Air Lines Inc.,13244,K,8,684
UA,United Air Lines Inc.,13303,K,1716,217081
UA,United Air Lines Inc.,13342,K,38,3400
UA,United Air Lines Inc.,13487,K,742,81308
UA,United Air Lines Inc.,13256,K,99,7555
UA,United Air Lines Inc.,10693,K,593,50881
UA,United Air Lines Inc.,13495,K,1612,163573
UA,United Air Lines Inc.,12953,K,1404,132285
UA,United Air Lines Inc.,11618,K,18102,2320044
UA,United Air Lines Inc.,13931,K,55,4782
UA,United Air Lines Inc.,13851,K,25,1894
UA,United Air Lines Inc.,13871,K,397,40948
UA,United Air Lines Inc.,13891,K,165,19334
UA,United Air Lines Inc.,13204,K,3269,458910
UA,United Air Lines Inc.,14100,K,769,83129
UA,United Air Lines Inc.,14107,K,2093,250775
UA,United Air Lines Inc.,14122,K,485,43978
UA,United Air Lines Inc.,14057,K,1480,161515
UA,United Air Lines Inc.,14492,K,828,71768
UA,United Air Lines Inc.,14570,K,395,41737
UA,United Air Lines Inc.,14524,K,70,5547
UA,United Air Lines Inc.,14576,K,76,7542
UA,United Air Lines Inc.,14893,K,678,76654
UA,United Air Lines Inc.,15016,K,41,3318
UA,United Air Lines Inc.,14869,K,792,86250
UA,United Air Lines Inc.,14683,K,1011,98771
UA,United Air Lines Inc.,14679,K,2306,280946
UA,United Air Lines Inc.,14771,K,14222,1756056
UA,United Air Lines Inc.,14831,K,333,36133
UA,United Air Lines Inc.,14843,K,610,86805
UA,United Air Lines Inc.,14908,K,1345,142425
UA,United Air Lines Inc.,14747,K,1763,187125
UA,United Air Lines Inc.,11775,K,78,8993
UA,United Air Lines Inc.,12094,K,107,10867
UA,United Air Lines Inc.,15096,K,79,6259
UA,United Air Lines Inc.,15304,K,1910,233384
UA,United Air Lines Inc.,15376,K,153,13915
UA,United Air Lines Inc.,15370,K,94,8167
UA,United Air Lines Inc.,12264,K,7159,837791
UA,United Air Lines Inc.,11278,K,746,67542
UA,United Air Lines Inc.,14027,K,917,104118
UA,United Air Lines Inc.,12278,K,82,7043
UA,United Air Lines Inc.,10299,K,94,11991
UA,United Air Lines Inc.,10423,K,1883,189831
UA,United Air Lines Inc.,11140,K,1,0
UA,United Air Lines Inc.,11996,K,2,162
UA,United Air Lines Inc.,13158,K,82,5295
UA,United Air Lines Inc.,14986,K,299,28233
UA,United Air Lines Inc.,14685,K,15,1320
UA,United Air Lines Inc.,11884,K,239,22527
UA,United Air Lines Inc.,11337,K,79,6275
UA,United Air Lines Inc.,10581,K,6,0
UA,United Air Lines Inc.,10713,K,163,19364
UA,United Air Lines Inc.,11003,K,170,15925
UA,United Air Lines Inc.,14457,K,7,634
UA,United Air Lines Inc.,10785,K,45,5045
UA,United Air Lines Inc.,11603,K,103,9479
UA,United Air Lines Inc.,11921,K,1,0
UA,United Air Lines Inc.,12758,K,470,62523
UA,United Air Lines Inc.,12982,K,265,37125
UA,United Air Lines Inc.,13264,K,68,6518
UA,United Air Lines Inc.,13502,K,49,3348
UA,United Air Lines Inc.,14689,K,143,11100
UA,United Air Lines Inc.,11233,K,1,0
UA,United Air Lines Inc.,11252,K,1,0
UA,United Air Lines Inc.,10849,K,426,45563
UA,United Air Lines Inc.,11648,K,81,7610
UA,United Air Lines Inc.,13486,K,107,9751
UA,United Air Lines Inc.,12280,K,2,0
UA,United Air Lines Inc.,12016,K,1054,135377
UA,United Air Lines Inc.,14955,K,120,11462
UA,United Air Lines Inc.,10821,V,1,157
UA,United Air Lines Inc.,10792,V,1,151
UA,United Air Lines Inc.,13930,V,44,144
UA,United Air Lines Inc.,11292,V,1,85
UA,United Air Lines Inc.,11423,V,1,95
UA,United Air Lines Inc.,11540,V,1,144
UA,United Air Lines Inc.,12173,V,2,0
UA,United Air Lines Inc.,12266,V,18,1453
UA,United Air Lines Inc.,12451,V,2,404
UA,United Air Lines Inc.,13198,V,7,1109
UA,United Air Lines Inc.,12889,V,1,53
UA,United Air Lines Inc.,12892,V,4,0
UA,United Air Lines Inc.,13485,V,1,88
UA,United Air Lines Inc.,14197,V,2,363
UA,United Air Lines Inc.,13244,V,2,290
UA,United Air Lines Inc.,13303,V,9,1691
UA,United Air Lines Inc.,14533,V,4,953
UA,United Air Lines Inc.,10693,V,3,469
UA,United Air Lines Inc.,13495,V,2,263
UA,United Air Lines Inc.,11618,V,23,86
UA,United Air Lines Inc.,14107,V,1,59
UA,United Air Lines Inc.,14307,V,1,154
UA,United Air Lines Inc.,14771,V,11,734
UA,United Air Lines Inc.,14831,V,4,719
UA,United Air Lines Inc.,12264,V,1,255
UA,United Air Lines Inc.,10299,V,1,251
UA,United Air Lines Inc.,11982,V,1,184
UA,United Air Lines Inc.,14259,V,1,159
UA,United Air Lines Inc.,15422,V,5,443
UA,United Air Lines Inc.,13697,V,2,258
UA,United Air Lines Inc.,11630,V,1,201
UA,United Air Lines Inc.,10172,V,3,213
UA,United Air Lines Inc.,12016,V,2,0
V8,Iliamna Air Taxi,14268,K,38,2
V8,Iliamna Air Taxi,12748,K,100,308
V8,Iliamna Air Taxi,13715,K,55,78
V8,Iliamna Air Taxi,12321,K,239,449
V8,Iliamna Air Taxi,14046,K,24,8
V8,Iliamna Air Taxi,10299,K,112,532
V8,Iliamna Air Taxi,12294,V,19,31
V8,Iliamna Air Taxi,10551,V,2,11
V8,Iliamna Air Taxi,11336,V,12,58
V8,Iliamna Air Taxi,11445,V,2,6
V8,Iliamna Air Taxi,10245,V,16,70
V8,Iliamna Air Taxi,14268,V,9,26
V8,Iliamna Air Taxi,14738,V,4,27
V8,Iliamna Air Taxi,10304,V,1,9
V8,Iliamna Air Taxi,12720,V,3,11
V8,Iliamna Air Taxi,12748,V,55,98
V8,Iliamna Air Taxi,12671,V,6,24
V8,Iliamna Air Taxi,12709,V,3,18
V8,Iliamna Air Taxi,13715,V,19,14
V8,Iliamna Air Taxi,10396,V,1,0
V8,Iliamna Air Taxi,13676,V,2,8
V8,Iliamna Air Taxi,12755,V,18,97
V8,Iliamna Air Taxi,12321,V,134,334
V8,Iliamna Air Taxi,10225,V,3,8
V8,Iliamna Air Taxi,12841,V,7,50
V8,Iliamna Air Taxi,13894,V,2,13
V8,Iliamna Air Taxi,14046,V,6,4
V8,Iliamna Air Taxi,15293,V,5,21
V8,Iliamna Air Taxi,14718,V,4,36
V8,Iliamna Air Taxi,10299,V,13,56
V8,Iliamna Air Taxi,15853,V,1,0
V8,Iliamna Air Taxi,12184,V,1,0
VI,Vieques Air Link Inc.,12553,K,896,4928
VI,Vieques Air Link Inc.,11126,K,1010,2762
VI,Vieques Air Link Inc.,14819,K,782,3736
VI,Vieques Air Link Inc.,14843,K,449,1441
VI,Vieques Air Link Inc.,15626,K,1522,8226
WI,Sky Lease Cargo,12478,V,4,0
WI,Sky Lease Cargo,13303,V,8,0
WI,Sky Lease Cargo,10299,K,50,0
WI,Sky Lease Cargo,10299,V,2,0
WI,Sky Lease Cargo,13930,K,19,0
WI,Sky Lease Cargo,13303,K,30,0
WI,Sky Lease Cargo,13930,V,5,0
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",15304,V,13,663
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",14683,V,3,0
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13495,V,2,301
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13898,V,2,0
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",15016,V,2,80
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,V,134,9731
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",14843,V,3,177
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11995,V,2,54
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",15249,V,8,152
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",12478,V,19,949
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10821,V,4,296
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11057,V,1,0
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10529,V,1,0
WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",14492,V,1,51
WN,Southwest Airlines Co.,10257,K,884,97280
WN,Southwest Airlines Co.,10140,K,2458,215697
WN,Southwest Airlines Co.,10279,K,398,29020
WN,Southwest Airlines Co.,10397,K,8935,799292
WN,Southwest Airlines Co.,10821,K,15831,1507794
WN,Southwest Airlines Co.,10599,K,955,75500
WN,Southwest Airlines Co.,10721,K,1689,162513
WN,Southwest Airlines Co.,10792,K,1289,130390
WN,Southwest Airlines Co.,10800,K,4926,388685
WN,Southwest Airlines Co.,10994,K,584,56449
WN,Southwest Airlines Co.,11057,K,713,55330
WN,Southwest Airlines Co.,13232,K,14782,1503634
WN,Southwest Airlines Co.,11193,K,668,48525
